id_text,lemma
P397063,u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ u[and]CNJ
P397217,kussû[chair]N x[NA]NA kussû[chair]N hūdu[happiness]N libbu[interior]N kussû[chair]N imēru[donkey]N naṭbahu[butcher's-knife]N kussû[chair]N x[NA]NA Makkanu[from-Makkan]EN Meluhhu[from-Meluhha]EN ša[that]REL malāhu[sailor]N kussû[chair]N puhru[assembly]N kussû[chair]N dayyānu[judge]N kussû[chair]N karru[knob]N kussû[chair]N ša[that]REL karru[knob]N hurāṣu[gold]N uhhuzu[plated-with]AJ kussû[chair]N ša[that]REL karru[knob]N ṣarpu[burnt]AJ x[NA]NA kussû[chair]N ša[that]REL karru[knob]N werû[copper]N x[NA]NA kussû[chair]N ša[that]REL karru[knob]N siparru[bronze]N x[NA]NA kussû[chair]N ša[that]REL karru[knob]N x[NA]NA kussû[chair]N ša[that]REL karru[knob]N mašku[skin]N x[NA]NA ša[of]DET taskarinnu[box-tree]N ša[of]DET x[NA]NA
P397242,x[NA]NA x[NA]NA x[NA]NA x[NA]NA qīštu[gift]N i-x[NA]NA šarāku[present]V epēšu[do]V herû[dig]V nasāhu[pull-out]V epēšu[do]V gimillu[requital]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397248,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397251,x[NA]NA x[NA]NA napharu[total]N NE-x[NA]NA napharu[total]N x-x[NA]NA
P397258,argānu[(a-conifer)]N margānu[resinous-bush]N margūṣu[resinous-bush]N hibištu[crushed-pieces-(of-aromatic-wood)]N kuduppānu[(kind-of)-pomegranate]N alappānu[sweet-pomegranate]N x-x-x[NA]NA
P397260,tamkāru[merchant]N šamallû[purse-bearer]N ummiānu[craftsman]N x-ku-u[NA]NA x-pa-šu₂[NA]NA x-šu₂[NA]NA x-ri-nu[NA]NA x[NA]NA x[NA]NA ša[of]DET x[NA]NA
P397261,x[NA]NA An[1]DN x[NA]NA x[NA]NA lēʾu[board]N gabarû[copy]N x[NA]NA x[NA]NA AN-ŠAR₂-DU₃-x[NA]NA x[NA]NA {d}x[NA]NA
P397262,x-x-KE₄[NA]NA aššatu[wife]N sinništu[woman]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA Nusiliga[1]DN x-x[NA]NA mušlalahhû[snake-charmer]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397265,x[NA]NA x[NA]NA ka[NA]NA x[NA]NA x[NA]NA x[NA]NA up[NA]NA x[NA]NA x[NA]NA x[NA]NA u₂[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA e[NA]NA te[NA]NA x[NA]NA x[NA]NA igû[the-sign-IGI]N piriqqu[the-sign-PIRIG]N x[NA]NA uš[the-sign-UŠ]N nutillû[unfinished-sign]AJ x[NA]NA sikû[the-sign-SIK₂]N dilû[the-sign-AŠ]N x[NA]NA gigurrû[the-sign-U]N x[NA]NA {d}e₂-a[NA]NA x[NA]NA a-na-x[NA]NA x[NA]NA bi-i-tu[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397268,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA idu[arm]N madādu[measure]V ūmu[day]N kaspu[silver]N wabālu[carry]V
P397269,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-ra-x-x[NA]NA x[NA]NA
P397272,hamāmu[gather]V a-x-x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397275,HI.a₂.gu.an.na[1]DN Urimgirizal[1]DN AmarSuen[1]DN x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA Aššur[1]GN AB-x[NA]NA x[NA]NA x-x[NA]NA {m}{d}AK-zu-qu-x[NA]NA x[NA]NA {m}{d}AMAR.UTU-mu-ba-x[NA]NA līpu[descendant]N {m}qab-bi-{d}x-x[NA]NA
P397276,x-x[NA]NA karāṣu[break-off]V kaṣāṣu[grind]V uggatu[rage]N mithāru[corresponding-one]N bāštu[dignity]N x-ṣu-x[NA]NA šiknu[act-of-putting]N napištu[throat]N x-pa-ṣu-u₂[NA]NA x-lu-lu[NA]NA x-x-tum[NA]NA x-x[NA]NA
P397277,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397278,x-tum[NA]NA x-tum[NA]NA x-x-mu[NA]NA x-x-tum[NA]NA x-x-qu[NA]NA x-x[NA]NA x[NA]NA x-qu[NA]NA
P397282,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ṭuppu[(clay)-tablet]N 1(U)-6(DIŠ)-KAM₂-MA[NA]NA išātu[fire]N ēkallu[palace]N Aššur-ban-apli[1]RN šarru[king]N kiššatu[totality]N šarru[king]N Aššur[1]GN
P397286,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA
P397287,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397289,ṣerretu[nose-rope]N x[NA]NA ṣerretu[nose-rope]N imēru[donkey]N x[NA]NA x[NA]NA kayyu[(donkey)-stick]N makkaru[donkey-goad]N
P397291,x[NA]NA x[NA]NA x[NA]NA x[NA]NA da-ma-x[NA]NA
P397294,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ka-ga-x[NA]NA x[NA]NA x[NA]NA la-gab-ba-ku[NA]NA x[NA]NA x[NA]NA x[NA]NA la-gab-ba-ku[NA]NA di-x[NA]NA x[NA]NA x[NA]NA šu[NA]NA di-x[NA]NA x[NA]NA x[NA]NA šu[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397295,x[NA]NA amurdinnu[bramble?]N tittu[fig]N hašhurakku[apple-bush]N kušabku[(a-thorny-tree)]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N IS-ZAR-ru[NA]NA kalbānu[(a-plant)]N baltu[(a-spiny-plant)]N šūšu[liquorice]N x-x-BU[NA]NA
P397298,šasû[shout]V šasû[shout]V ša[of]DET KAL-x[NA]NA šasû[shout]V ša[of]DET x[NA]NA šasû[shout]V ša[of]DET šigû[(a-cry-of-lamentation)]N tazzimtu[complaint]N nizmatu[desire]N nazāmu[moan]V x-x-x[NA]NA
P397533,x[NA]NA x[NA]NA abrammu[(a-bird)]N x[NA]NA ṣalmu[black-one]N x[NA]NA ūsu[goose]N x[NA]NA hazû[croaker]N x[NA]NA qaqû[(a-bird)]N x[NA]NA kurukku[(a-bird)]N x[NA]NA uršānu[wild-dove]N x[NA]NA amursānu[wild-pigeon]N x[NA]NA hutmu[bird]N x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397542,eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N x[NA]NA eṣemṣēru[backbone]N eleppu[ship]N kiškittu[(part-of-a-ship's-keel)]N eleppu[ship]N imēru[donkey]N eleppu[ship]N markasu[bond]N eleppu[ship]N timmu[post]N ša[of]DET eleppu[ship]N warkatu[rear]N eleppu[ship]N ṣillu[shade]N eleppu[ship]N sikkatu[peg]N eleppu[ship]N mahrātu[front-part]N eleppu[ship]N bītu[house]N eleppu[ship]N pānu[front]N eleppu[ship]N karû[grain-heap]N eleppu[ship]N x[NA]NA x[NA]NA x-x[NA]NA x-x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397548,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397551,gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gišimmaru[date-palm]N gurummaru[(a-kind-of-tree)]N zaqīpu[stake]N Tilmunnu[from-Dilmun]EN asnû[(date)-from-Dilmun]N Makkanu[from-Makkan]EN Meluhhu[from-Meluhha]EN suhuššu[young-date-palm]N x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397553,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397554,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397568,x[NA]NA muškinnu[(a-belt?)]N nargītu[(a-headband)]N paskāru[(a-headdress)]N hazīqatu[(a-headcloth)]N paršīgu[headdress]N x-ZA-a-tum[NA]NA paršīgu[headdress]N x-rum[NA]NA ṣimdu[binding]N x[NA]NA ṣimdu[binding]N ša[of]DET asû[physician]N x[NA]NA Bel[1]DN lubuštu[clothing]N tillu[appendage]N lubuštu[clothing]N ersû[ready-one]N kunnû[cared-for-one]N illukku[(a-precious-stone)]N lubāru[garment]N sāmu[red]AJ huššû[red-one]N lubāru[garment]N sāmu[red]AJ ruššû[red-one]N lubāru[garment]N ebbu[bright]AJ ṣīpu[submersion]N lubāru[garment]N būdu[shoulder]N šinītu[dyed-textile]N šushuru[(a-dyed-textile)]N ṣīpu[submersion]N lubāru[garment]N umdu[(a-skin-disease)]N šinītu[dyed-textile]N lubāru[garment]N umdu[(a-skin-disease)]N ṣapšu[(a-garment)]N šalhu[(a-linen-garment-for-divine-statues)]N ša[of]DET lubāru[garment]N kitû[flax]N x-x[NA]NA hullānu[(cloth)-cover]N x[NA]NA lubāru[garment]N itinnu[builder]N x[NA]NA qadilû[(a-cloak)]N x[NA]NA gadalalû[linen-fabric]N ša[of]DET ilu[god]N tūzu[(a-ceremonial-garment)]N gadalalû[linen-fabric]N ša[of]DET šarru[king]N x-x[NA]NA ša[of]DET lā[not]MOD ellu[pure-one]N x[NA]NA ṣubātu[textile]N waršu[dirty]AJ x[NA]NA x[NA]NA idirtu[misery]N
P397606,x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x-x[NA]NA x-x[NA]NA 1(U)-3(DIŠ)-3(DIL)[NA]NA iṣṣūru[bird]N x-x[NA]NA x[NA]NA x[NA]NA NIŊ₂[NA]NA NIŊ₂[NA]NA it-ti[NA]NA x[NA]NA kīma[like]PRP BAD-x[NA]NA
P397615,šubtu[seat]N šubtu[seat]N habbātu[plunderer]N šubtu[seat]N ṣīru[exalted]AJ x-ma-ṣu[NA]NA x-ba-tum[NA]NA x[NA]NA erpetu[cloud]N x-ṭu[NA]NA x-qu[NA]NA x-x[NA]NA
P397628,x[NA]NA x-lum[NA]NA x[NA]NA šubtu[seat]N x[NA]NA ša[of]DET šumuttu[beetroot]N x[NA]NA maškanu[threshing-floor]N x[NA]NA maškanu[threshing-floor]N x[NA]NA maškanu[threshing-floor]N x[NA]NA rahīṣu[threshing-floor]N x[NA]NA maškanu[threshing-floor]N ša[of]DET tibnu[straw]N x[NA]NA tarammu[grain-heap]N x[NA]NA elû[go-up]V x[NA]NA x-x-du[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P397668,Nisannu[1]MN Ayyaru[1]MN Simanu[1]MN Duʾuzu[1]MN Abu[1]MN Ululu[1]MN Arahsamnu[1]MN Kislimu[1]MN Ṭebetu[1]MN Šabaṭu[1]MN Addaru[1]MN warhu[month]N watru[huge]AJ ša[of]DET Addaru[1]MN šattu[year]N ana[to]PRP ittu[sign]N ana[to]PRP ittu[sign]N waṣû[go-out]V waṣû[go-out]V waṣû[go-out]V elû[go-up]V šaqālu[weigh]V šaqālu[weigh]V šaqālu[weigh]V šaqālu[weigh]V šaqālu[weigh]V šaqālu[weigh]V madādu[measure]V madādu[measure]V madādu[measure]V x[NA]NA madādu[measure]V x[NA]NA madādu[measure]V x[NA]NA madādu[measure]V x[NA]NA madādu[measure]V x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA nabalkutu[cross-over]V nabalkutu[cross-over]V kaspu[silver]N ṣibtu[interest]N šeʾu[barley]N ṣibtu[interest]N apālu[pay]V apālu[pay]V apālu[pay]V apālu[pay]V apālu[pay]V apālu[pay]V itti[with]PRP šalmu[healthy-one]N u[and]CNJ kīnu[reliable-one]N kaspu[silver]N leqû[take]V šīmu[purchase-(price)]N šīmu[purchase-(price)]N ana[to]PRP šīmu[purchase-(price)]N ana[to]PRP šīmu[purchase-(price)]N šakānu[put]V šīmu[purchase-(price)]N gamru[complete]AJ šīmu[purchase-(price)]N lā[not]MOD gamru[complete]AJ ana[to]PRP šīmu[purchase-(price)]N gamrūtu[entirety]N ana[to]PRP warkatu[rear]N šīmu[purchase-(price)]N lā[not]MOD gamrūtu[entirety]N šâmu[buy]V šâmu[buy]V šâmu[buy]V bukānu[(wooden)-pestle]N šūtuqu[passed-on]AJ ana[to]PRP warkatu[rear]N ūmu[day]N awīlu[man]N ana[to]PRP awīlu[man]N ana[to]PRP lā[not]MOD enû[change]V ana[to]PRP lā[not]MOD ragāmu[shout]V nīšu[life]N ilu[god]N tamû[swear]V nīšu[life]N šarru[king]N ištēniš[together]AV zakāru[speak]V wabālu[carry]V wabālu[carry]V
P397726,šardappu[(a-part-of-a-harness)]N x[NA]NA x[NA]NA pagūmu[(harness-strap)?]N mašku[skin]N karru[knob]N mašku[skin]N šigaru[clamp]N mašku[skin]N šipku[heaping-up]N šimtu[mark]N šimtu[mark]N damqu[good]AJ šimtu[mark]N nawru[bright]AJ šimtu[mark]N hurāṣu[gold]N kutpû[black-frit]N hahû[slag-clinker]N lulû[slag?]N lulmû[earring]N x[NA]NA abāru[(the-metal)-lead]N humīru[lump?]N abāru[(the-metal)-lead]N x[NA]NA x[NA]NA erru[ring]N x[NA]NA elmēšu[(a-valuable-stone)]N x[NA]NA egû[antimony-(paste)]N x[NA]NA x[NA]NA mesû[washed-one]N ṣītu[exit]N x[NA]NA ešmekku[malachite(?)]N laʾšu[(a-copper-ore)]N laʾšu[(a-copper-ore)]N til-x-x[NA]NA Makkanu[from-Makkan]EN Meluhhu[from-Meluhha]EN x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA pāšu[axe]N quddu[(kind-of)-axe]N ehzu[(a-kind-of-axe)]N ṣillû[thorn]N šukurru[lance]N šukurgallu[big-lance]N azmarû[lance]N imittu[support]N ariktu[(a-kind-of-spear)]N kurû[short-one]N x[NA]NA sappu[(a-lance)]N haṣṣinnu[axe]N haṣṣinnu[axe]N ruqqu[cauldron]N tangussu[(a-cooking-vessel)]N šannu[(a-metal-kettle-or-cauldron)]N mušahhinu[brazier]N muṣarrirtu[(a-libation-vessel)]N nemsû[wash-basin]N nabriu[(an-offering)]N šāhu[basin]N našraptu[burning]N šandalu[(a-copper-vessel)]N pāštu[axe]N huppalû[(a-weapon)]N patarru[(battle)-mace?]N aliktu[going]AJ x[NA]NA x[NA]NA ṣerru[socket-for-doorpost]N ṣerru[socket-for-doorpost]N šāqû[giver-to-drink]N eṣpu[doubled-one]N šušlušu[trebled-one]N rāṭu[water-channel]N qalqallu[grill]N maqlû[burning]N qalû[oven-(for-roasting)]N šaššāru[saw]N naptētu[key]N quppû[sharp-knife]N tatturrû[(a-metal-object)]N marṣadu[(a-copper-object)]N šuhtu[verdigris]N siparru[bronze]N
P397758,x[NA]NA kamūnu[cumin]N U₂[NA]NA ka-mu-x[NA]NA zību[black-cumin]N zību[black-cumin]N kisibirrītu[coriander]N ussuhtu[(designation-of-a-plant)]AJ šihittu[(meaning-unknown)]AJ ṣillānû[shade-loving]AJ azupīrānītu[resembling-saffron]AJ azupīrānītu[resembling-saffron]AJ egemgiru[(a-medicinal-plant)]N zēru[seed]N x[NA]NA karašu[leek]N x-u[NA]NA x-u[NA]NA x-i[NA]NA x[NA]NA x[NA]NA šadû[mountain(s)]N šarūru[brilliance]N šarūru[brilliance]N zēru[seed]N qiššû[cucumber]N kitû[flax]N
P397769,x[NA]NA x-šu[NA]NA x[NA]NA x-x-nu[NA]NA x[NA]NA x-ha-ru[NA]NA x[NA]NA x[NA]NA niphu[(the-act-of)-lighting-up]N Šamaš[1]DN x[NA]NA Ṣallamuti[1]GN x-x[NA]NA Hatti[1]GN x-x[NA]NA Hatti[1]GN
P397955,x[NA]NA x[NA]NA x[NA]NA x[NA]NA BAD-x-x[NA]NA x-x-x[NA]NA atartu[(a-type-of-grass)]N hasarratu[(a-kind-of-grass)]N šaddaru[(a-grass)]N elmeštu[(a-kind-of-grass)]N immikkarūru[(a-kind-of-grass)]N dišarru[oats]N dīšu[(spring)-growth]N ararû[(a-plant)]N aššultu[(a-plant)]N šammu[plant]N lamaštu[(a-demoness)]N šammu[plant]N turtu[turning]N šammu[plant]N pāšittu[obliterator]N halbukkatu[(a-plant)]N pizallurtu[gecko]N uznānātu[eary-(plant)-phps-plantain]N uznu[ear]N laliu[kid]N uznānātu[eary-(plant)-phps-plantain]N arbānu[(a-plant)]N šēpu[foot]N erēbu[raven]N hahû[(a-plant)]N šēpu[foot]N erēbu[raven]N x-PEŠ-tum[NA]NA x[NA]NA
P398121,x-x[NA]NA x-ŠI[NA]NA x-li-ma-te[NA]NA x-x-ma-te[NA]NA x-ra-a-ru[NA]NA x-x-su-u[NA]NA x[NA]NA HAR.RA[NA]NA x[NA]NA HAR.RA[NA]NA x-x[NA]NA ša[of]DET eqlu[field]N x-x[NA]NA ša[of]DET eqlu[field]N x-x-lu-u[NA]NA x-u₂[NA]NA x[NA]NA x-x-me-du[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P398380,ūru[nakedness]N ūru[nakedness]N handuttu[vulva]N handuttu[vulva]N lipiššatu[female-genitalia]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P398412,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P398414,x[NA]NA kudurru[carrying-frame]N guhšû[(a-reed-altar)]N paṭīru[portable-altar]N kikkišu[reed-fence]N huṣṣu[(a-kind-of-reed-hut)]N kadāru[(reed-fence)?]N šugrû[basket]N nišhu[(reed-pipe)?]N ebbūbu[flute]N šulpu[stalk]N ebbūbu[flute]N ša[of]DET balangu[(a-large-drum)]N ebbūbu[flute]N kisurratu[(reed-pipe)?]N ebbūbu[flute]N sassannu[plaited-reed-artefact]N ebbūbu[flute]N x-e[NA]NA ebbūbu[flute]N x[NA]NA sellu[basket]N rabû[big]AJ
P398419,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x-x[NA]NA x-x[NA]NA daltu[door]N hurdu[door-mat]N daltu[door]N hurdu[door-mat]N daltu[door]N tashīrtu[(twisted?-reed-artefact)?]N daltu[door]N kubūsu[(handle)?]N daltu[door]N suhhu[(a-mat)]N Kakmu[of-Kakmu]EN daltu[door]N ēkallu[palace]N daltu[door]N x[NA]NA x[NA]NA x[NA]NA daltu[door]N bābu[gate]N rabû[big]AJ daltu[door]N bābu[gate]N ṣehru[small]AJ daltu[door]N bābu[gate]N kawû[outer]AJ daltu[door]N ernittu[triumph]N šagammu[upper-door-hinge?]N šukû[doorpost]N sāhiru[turning]N pišannu[box]N x-x[NA]NA
P399141,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P399147,būrtu[cistern]N nadû[laid-down-one]N ina[in]PRP būrtu[cistern]N x[NA]NA ina[in]PRP sūqu[street]N x[NA]NA ina[in]PRP pû[mouth]N kalbu[dog]N x[NA]NA sūnu[loin]N sūnu[loin]N ana[to]PRP su-x[NA]NA x[NA]NA x[NA]NA iššiakku[city-ruler]N šangû[priest]N šabrû[(a-temple-offical)]N um-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P399148,x[NA]NA a-kil[NA]NA ga-x[NA]NA x[NA]NA x[NA]NA a-kil[NA]NA ha-rim-ti[NA]NA x[NA]NA x[NA]NA a-kil[NA]NA kar-ṣi[NA]NA x-ru-u[NA]NA *[NA]NA x-ru-u[NA]NA e-diš-ši-šu[NA]NA x-zu-u[NA]NA er-šu[NA]NA x[NA]NA x[NA]NA em-qu[NA]NA x[NA]NA x[NA]NA mu-du-u₂[NA]NA x-u[NA]NA ṭa-bi-hu[NA]NA x[NA]NA qar-ra-du[NA]NA x[NA]NA ga-iš-x[NA]NA x[NA]NA šu-gi-x-x[NA]NA x[NA]NA ma-ki-su[NA]NA x[NA]NA tam-ka-ru[NA]NA x[NA]NA ka-ra-šu[NA]NA x[NA]NA x-x-x[NA]NA x-x-ša₂-ku[NA]NA x-x-x[NA]NA x[NA]NA nam-di-x[NA]NA x[NA]NA kur-šal-lum[NA]NA x[NA]NA ni-ID-x-x[NA]NA x[NA]NA še[NA]NA te-ru-u[NA]NA *[NA]NA x[NA]NA pi-in-du[NA]NA x[NA]NA aš₂-na-an[NA]NA x-ku[NA]NA kap-pa-ku[NA]NA al-ga-mi-šu[NA]NA x[NA]NA ki[NA]NA til-mu-un[NA]NA x[NA]NA šu-pu-u₂[NA]NA x[NA]NA |AN×EN|.LIL₂[NA]NA x[NA]NA kab-tu[NA]NA x[NA]NA mu-suk-ku[NA]NA x[NA]NA te-er-tu[NA]NA x[NA]NA x-x-x[NA]NA
P399154,nabalkattu[crossing]N x[NA]NA mātu[land]N palû[period-of-office]N mātu[land]N nukurtu[enmity]N mātu[land]N nabalkattu[crossing]N unnubu[fructified-one]N uššubu[productive-one]N x-ru[NA]NA
P399247,x[NA]NA x[NA]NA x[NA]NA rēšu[head]N qudmu[front-(side)]N muttu[front-(part)]N mahru[front]N x[NA]NA x[NA]NA x[NA]NA
P399271,x[NA]NA šarāku[present]V šarāku[present]V šarāku[present]V šarāku[suppurate]V šarāku[(meaning-unknown)]V šarāku[(meaning-unknown)]V šarāku[(meaning-unknown)]V x[NA]NA x[NA]NA
P399275,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P399283,x[NA]NA kunnu[fixed-one]N x[NA]NA rebītu[square]N x[NA]NA erbe[four]NU x[NA]NA nadānu[give]V x[NA]NA nadānu[give]V x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P399284,x[NA]NA x[NA]NA x[NA]NA x[NA]NA nikkassu[account(s)]N nikkassu[account(s)]N epšu[made]AJ nikkassu[account(s)]N gamru[complete]AJ nikkassu[account(s)]N ul[not]MOD gamru[complete]AJ paṭāru[loosen]V paṭāru[loosen]V paṭāru[loosen]V paṭāru[loosen]V ip-x[NA]NA i-x[NA]NA i-paṭ-x[NA]NA ul[not]MOD pa-x[NA]NA paṭru[released-one]N zēru[seed]N zēru[seed]N
P399286,x-x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA i-x[NA]NA a-x-x[NA]NA x[NA]NA ra-ha-x[NA]NA
P399288,x-u₂[NA]NA x-lu-BU[NA]NA x-zu[NA]NA x-ru[NA]NA x-ru[NA]NA x-u₂[NA]NA x-ru[NA]NA x-ru[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P399316,šuhtu[verdigris]N ṭuplu[slander(ing)]N ma-x-x[NA]NA mahāṣu[beat]V x[NA]NA mahāṣu[beat]V ša[of]DET x[NA]NA x[NA]NA
P399546,{d}x[NA]NA x[NA]NA Ugur[1]DN x[NA]NA Ugur[1]DN x[NA]NA Ugur[1]DN ša[that]REL x[NA]NA Ugur[1]DN ša[that]REL šiptu[incantation]N Ugur[1]DN ša[that]REL rīštu[rejoicing]N Ugur[1]DN ša[that]REL diʾu[disease-affecting-the-head]N Ugur[1]DN ša[that]REL KUR-x[NA]NA Ugur[1]DN ša[that]REL su-x[NA]NA x[NA]NA ša[that]REL x[NA]NA
P399601,ana[to]PRP ebūru[harvest]N ana[to]PRP u₄-me[NA]NA ebūru[harvest]N ana[to]PRP ar₂-x[NA]NA ebūru[harvest]N ana[to]PRP šūrubtu[bringing-in]N ebūru[harvest]N ebūru[harvest]N epēšu[do]V ebūru[harvest]N ul[not]MOD epēšu[do]V ebūru[harvest]N ana[to]PRP ebūru[harvest]N elû[go-up]V šūrubtu[bringing-in]N šūrubtu[bringing-in]N šeʾu[barley]N šūrubtu[bringing-in]N šamaššammū[sesame]N šūrubtu[bringing-in]N suluppu[date]N maškanu[threshing-floor]N nidûtu[abandonment]N terīqtu[uncultivated-cleared-land]N turballû[bare-ground]N x-x-x-x[NA]NA
P399848,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P400375,ṣerretu[nose-rope]N x[NA]NA kayyu[(donkey)-stick]N x[NA]NA amūdāya[(a-wooden-part-of-the-harness)]N x[NA]NA utemenakku[(a-wooden-object)]N x[NA]NA išartu[correct-one]N x[NA]NA harharru[chain]N x[NA]NA x[NA]NA harharru[chain]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA
